DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,image
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,12018245,https://www.walmart.com/ip/Kraft-Singles-White-American-Cheese-Slices-16-ct-Pack/12018245?fulfillmentIntent=Pickup&athbdg=L1300," Singles White American Cheese Slices, 16 ct Pack",Kraft,4.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTALEKoeWqEAGcf05qxAbEIWxj7Bhy08BgwB_vlhrcneDE-3pd20rbAx2J_N0E&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,14089235,https://www.walmart.com/ip/Kraft-Mozzarella-Cheese-8-oz-Block/14089235?fulfillmentIntent=Pickup," Mozzarella Cheese, 8 oz Block",Kraft,2.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRK66CzVELuY-fWl0mewKMIteIVy3cHoRXcJp0OAi_TZT0HyeYiQs1i6J91PQ&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10295523,https://www.walmart.com/ip/Kraft-Deli-Deluxe-White-American-Cheese-Slices-24-ct-Bag/10295523?fulfillmentIntent=Pickup," Deli Deluxe White American Cheese Slices, 24 ct Bag",Kraft,7.28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqu8ImAf7ZA1UlhhOwq2n31Xq9pVrwyp4BDp-xVVH7d558QwhUWNuXyKG9VCo&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10452563,https://www.walmart.com/ip/Great-Value-Gluten-Free-Shredded-Pizza-Blend-Cheese-8-Oz/10452563?fulfillmentIntent=Pickup," Gluten Free Shredded Pizza Blend Cheese, 8 Oz",Great Value,2.22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl2hb1tDYeFU5w-0PoSQnay4DXilxQJbdAJ0OCfgXJI8suFVG-ttGU2HR2qg&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,198940386,https://www.walmart.com/ip/Great-Value-Gluten-Free-Deli-Style-Sliced-Swiss-Cheese-16-oz-24-Count/198940386?fulfillmentIntent=Pickup," Gluten Free Deli Style Sliced Swiss Cheese, 16 oz, 24 Count",Great Value,4.46,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHJ208OejolMTQSUi8ScUunFC2Bz1P1EpiVwHsb3w--9475CfvEooQG62HPQ&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,43981976,https://www.walmart.com/ip/Kraft-Mozzarella-Shredded-Cheese-16-oz-Bag/43981976?fulfillmentIntent=Pickup," Mozzarella Shredded Cheese, 16 oz Bag",Kraft,5.68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlBKe1RfRSjJGtnaWk3KXf3DGOvG1u-kePR57-ZNdknn7cfaXgNR1BCmm46A&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10452393,https://www.walmart.com/ip/Great-Value-Gluten-Free-Singles-Pasteurized-Prepared-Sliced-White-American-Cheese-16-oz-24-Count/10452393?fulfillmentIntent=Pickup," Gluten Free Singles Pasteurized Prepared Sliced White American Cheese, 16 oz, 24 Count",Great Value,2.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHoWeNmzbaSuOAnT2A3339kheQwM1H00__ZoPk9CQ0sr4_oD9crzG1mkVyEao&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10452379,https://www.walmart.com/ip/Great-Value-Shredded-Low-Moisture-Part-Skim-Mozzarella-Cheese-32-oz/10452379?fulfillmentIntent=Pickup," Shredded Low-Moisture Part-Skim Mozzarella Cheese, 32 oz",Great Value,7.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcxeXq0CBgGdlqqqDhMqPkCKwjBskE0Z5KesmPkxAQS2-q5RnZNoT5_7NL7Q&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,108361347,https://www.walmart.com/ip/Great-Value-Cubed-Cheese-Pepper-Jack-8-oz/108361347?fulfillmentIntent=Pickup," Cubed Cheese, Pepper Jack, 8 oz",Great Value,2.37,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7E2-qfhpmJjKqy9qzcKvK-0cMWV23HUvAnrmC0MoAk4m-bRpg7VKUJoxJSiE&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,15077509,https://www.walmart.com/ip/Great-Value-Easy-Melt-Cheese-16-oz/15077509?fulfillmentIntent=Pickup," Easy Melt Cheese, 16 oz",Great Value,3.88,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkotFdTmQRVRuWMU7QEHveCdquSDzqXWDEkGzlbCxcYmgsnolai9Ac8guCDA&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,205670394,https://www.walmart.com/ip/Great-Value-Extra-Sharp-Whole-White-Cheddar-Cheese-Block-8-Oz/205670394?fulfillmentIntent=Pickup," Extra Sharp Whole White Cheddar Cheese Block, 8 Oz",Great Value,2.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjajUoOGZdACIoUF7aFhyqDUb3ae8f5_-hQPwNtb1u7idsPFshqXbEv5Jysuw&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,129427454,https://www.walmart.com/ip/Great-Value-Deli-Style-Sliced-Medium-Cheddar-Cheese-8-oz-12-Count/129427454?fulfillmentIntent=Pickup," Deli Style Sliced Medium Cheddar Cheese, 8 oz, 12 Count",Great Value,2.22,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsLVKMjLsM7XeX_yNodUlVLcMXxm8HC9ZID1gnPz_IrB5tEOjcn2rfAICvAg&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,36742517,https://www.walmart.com/ip/Great-Value-Brown-Sugar-Cinnamon-Cream-Cheese-AO-8-oz/36742517?fulfillmentIntent=Pickup," Brown Sugar & Cinnamon Cream Cheese AO, 8 oz",Great Value,1.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLEY_BcJeefPUSasoplGLGcHdosRISG8f7AilsAnphO0SEX4Yg_90LI7KV9Q&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10315024,https://www.walmart.com/ip/Great-Value-1-Lowfat-Small-Curd-Cottage-Cheese-24-oz/10315024?fulfillmentIntent=Pickup," 1% Lowfat Small Curd Cottage Cheese, 24 oz",Great Value,2.58,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAvqvfMgwU-vpQP9qLPPoGLwU0lU9gYvHnsEFemWGKWYSKU0STADjvSS4ZTw&s
Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,126940977,https://www.walmart.com/ip/Great-Value-Sharp-Cheddar-Cheese-32-oz/126940977?fulfillmentIntent=Pickup," Sharp Cheddar Cheese, 32 oz",Great Value,7.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpZW-uLzNJ387SawLB0x7xU7bvQNUNaF6FgbKGjd5E97gxwDAR01jIKBrrMA4&s
Snacks,Chips,,Snacks/Chips,12329756,https://www.walmart.com/ip/Great-Value-Bite-Size-Tortilla-Chips-13-oz/12329756?fulfillmentIntent=Pickup," Bite Size Tortilla Chips, 13 oz",Great Value,1.82,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVE-iscQvseVjT8PX6AeSDFvIK5TFSN2vg9qcKSB9SnqTf9MOEsCBOjcc9mA&s
Snacks,Chips,,Snacks/Chips,855709968,https://www.walmart.com/ip/Great-Value-Salt-Vinegar-Potato-Chips-7-75-oz/855709968?fulfillmentIntent=Pickup," Salt & Vinegar Potato Chips, 7.75 oz",Great Value,1.66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHqptMnsPBOsmv9rMiymUeb-R_3O0_Vnc8rFtm5vqEggFwtq0w8rCuCdWSNik&s
Snacks,Chips,,Snacks/Chips,459237468,https://www.walmart.com/ip/Great-Value-Kettle-Cooked-Salt-and-Vinegar-Potato-Chips-8-oz/459237468?fulfillmentIntent=Pickup," Kettle Cooked Salt and Vinegar Potato Chips, 8 oz",Great Value,1.66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYMdJihYH6vnTRJx95efEcGBdiOO_MZbqO7uoaO827WA-0HWAuESDG3-5woA&s
Snacks,Chips,,Snacks/Chips,165841818,https://www.walmart.com/ip/Great-Value-Rice-Cakes-Lightly-Salted-4-13-Oz/165841818?fulfillmentIntent=Pickup," Rice Cakes, Lightly Salted, 4.13 Oz",Great Value,2.58,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL-7gewQgAYJMQ_OjONduQe7jA2D9lyqxDLYHY2u_ShyKLp9mNuZFgXqM_RU4&s
Snacks,Chips,,Snacks/Chips,278227399,https://www.walmart.com/ip/Great-Value-Original-Wavy-Potato-Chips-7-75-oz/278227399?fulfillmentIntent=Pickup," Original Wavy Potato Chips, 7.75 oz",Great Value,1.66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwX8hb51PP-oUWRmq-h7Pjz34TxybAc-vgv-XJMyiJxrQWo1Iv0fzFib9pBM8&s
Snacks,Chips,,Snacks/Chips,772623096,https://www.walmart.com/ip/Great-Value-Baked-Apple-Chips-0-75-oz/772623096?fulfillmentIntent=Pickup," Baked Apple Chips, 0.75 oz",Great Value,1.28,No image found
Snacks,Chips,,Snacks/Chips,419772026,https://www.walmart.com/ip/Iberia-Sol-Sweet-Pepper-Chips-2-5-Oz/419772026?fulfillmentIntent=Pickup, Sol Sweet Pepper Chips 2.5 Oz,Iberia,0.96,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnj5os-MsDeAe98yMExAbwmI3uauw-mwatoC6iK75c3qdzRAnjvLwK4bpGSQ&s
Snacks,Chips,,Snacks/Chips,323331346,https://www.walmart.com/ip/Great-Value-Movie-Theater-Butter-Popcorn/323331346?fulfillmentIntent=Pickup, Movie Theater Butter Popcorn,Great Value,1.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyJ_gdhFIAhqyr_4DpiBy9-Tepzm_qKuSIK1FjT6uxvLFUs7CVz2GdDh5NvQ&s
Snacks,Chips,,Snacks/Chips,31955541,https://www.walmart.com/ip/Great-Value-Bowlz-Tortilla-Chips-Dippers-10-oz/31955541?fulfillmentIntent=Pickup," Bowlz Tortilla Chips Dippers, 10 oz",Great Value,1.82,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTw35hDG43-_uw9aE29hPYA7edsPL1W_sEX9jP1tuwPOXUVZ2hjZfO0m_GmbQ&s
Snacks,Chips,,Snacks/Chips,312313527,https://www.walmart.com/ip/Great-Value-Queso-Potato-Chips-8-oz/312313527?fulfillmentIntent=Pickup," Queso Potato Chips, 8 oz",Great Value,1.66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZLN_IowlcVIjw28cIa2oRHzU6d3ZBicOFK0HdT4d6stKo8gUJXok7pTFHqPw&s
Snacks,Chips,,Snacks/Chips,519565805,https://www.walmart.com/ip/Great-Value-Crispy-Rice-Treats-14-4-oz-12-Count/519565805?fulfillmentIntent=Pickup," Crispy Rice Treats, 14.4 oz, 12 Count",Great Value,4.27,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwg-A34phnwxcJUSAbE3jeRVyBFozG_1CiAev2xZxny4lfbYZkTsO_dhq_0g&s
Snacks,Chips,,Snacks/Chips,285687848,https://www.walmart.com/ip/Great-Value-White-Cheddar-Fully-Loaded-Popcorn/285687848?fulfillmentIntent=Pickup, White Cheddar Fully Loaded Popcorn,Great Value,1.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHj2Wyzp7Y5T7VWChbtGJn6aPJWz6JhnYd7T1yopbjJysqYyLVWoeAmwgJGQ&s
Snacks,Chips,,Snacks/Chips,49642283,https://www.walmart.com/ip/Goya-Plantain-Chips-5-oz/49642283?fulfillmentIntent=Pickup,"Goya Plantain Chips, 5 oz",GOYA,2.58,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTetfSqoo5kjbPBzx9v2o15JX1rilEQdtdQgobJ5bWu921rbU7JIbAVbTPHixw&s
Snacks,Chips,,Snacks/Chips,135977143,https://www.walmart.com/ip/Great-Value-Gluten-Free-Birthday-Cake-Crispy-Rice-Treats-0-78-oz-8-Count/135977143?fulfillmentIntent=Pickup," Gluten Free Birthday Cake Crispy Rice Treats, 0.78 oz, 8 Count",Great Value,3.43,No image found
Snacks,Chips,,Snacks/Chips,145767842,https://www.walmart.com/ip/Goya-Foods-Goya-Chicharrones/145767842?fulfillmentIntent=Pickup,Goya Foods Goya Chicharrones,GOYA,1.82,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPtFKmizS9Co6rcgLGjvxhmSToTOYX1IpZKsXugOmFvt912pCr_3R3TePNw8w&s
Snacks,Chips,,Snacks/Chips,568443475,https://www.walmart.com/ip/Great-Value-Party-Size-Barbecue-Potato-Chips-12-5-oz/568443475?fulfillmentIntent=Pickup," Party Size Barbecue Potato Chips, 12.5 oz",Great Value,2.37,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiwENR7fEQibAmYHsK_2hUmJ8EVIoPtqL9ftPJ6yB4t-ls9RPBdfC8lwES6o0&s
Snacks,Chips,,Snacks/Chips,800468179,https://www.walmart.com/ip/Great-Value-Original-Flavor-Potato-Chips-8-oz/800468179?fulfillmentIntent=Pickup," Original Flavor Potato Chips, 8 oz",Great Value,1.66,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRupYkb25q4c1n0JgiJO8Gv_NeGtKM9Opyp1Qv57DXHdO_-TsddjkEZDTvGA&s
Snacks,Chips,,Snacks/Chips,482220335,https://www.walmart.com/ip/Great-Value-Fried-Pork-Skins-Original-5-Oz/482220335?fulfillmentIntent=Pickup," Fried Pork Skins, Original, 5 Oz",Great Value,1.84,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0L_8Qnl7-PKaCnmXzYeVEAQzUbMZojpNALNtmq0L-rbTKsutWFMKLaNIc-w&s
Snacks,Chips,,Snacks/Chips,351534613,https://www.walmart.com/ip/Great-Value-Party-Size-Original-Wavy-Potato-Chips-13-oz/351534613?fulfillmentIntent=Pickup," Party Size Original Wavy Potato Chips, 13 oz",Great Value,2.37,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0aBxDEJxOCjdXrm8z5-xrhLb5oZl3ArlIfsidDV_835S9DPrPo5hVsYuZIQ&s
Snacks,Chips,,Snacks/Chips,703700414,https://www.walmart.com/ip/Sam-s-Choice-Sea-Salt-Caramel-Popcorn-9-oz/703700414?fulfillmentIntent=Pickup," Sea Salt Caramel Popcorn, 9 oz",Sam's Choice,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRqRJ8yFst7vpehaGAwnd-5L04vyANxHpfv-ZRNng1xGHqhBBkwruPU4m3WRM&s
Candy,Chocolate,,Candy/Chocolate,764627654,https://www.walmart.com/ip/Sam-s-Choice-Dark-Chocolate-Almond-Truffles-5-1-oz/764627654?fulfillmentIntent=Pickup,"Sams Choice Dark Chocolate Almond Truffles, 5.1 oz",Sam's Choice,3.48,No image found
Candy,Chocolate,,Candy/Chocolate,221726199,https://www.walmart.com/ip/Great-Value-Milk-Chocolate-Bar-3-52-oz/221726199?fulfillmentIntent=Pickup," Milk Chocolate Bar, 3.52 oz",Great Value,1.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOa8Rb1RjnWO9oZpo-p2GdacKxm1Sj6IyDO0GVUlX6GsBRUDayf3GFIIbFfQ&s
Candy,Chocolate,,Candy/Chocolate,322900353,https://www.walmart.com/ip/Marketside-Dark-Chocolate-Sea-Salt-Caramels-14-oz/322900353?fulfillmentIntent=Pickup," Dark Chocolate Sea Salt Caramels, 14 oz",Marketside,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRpKDQFn_6IRmA5QO0MTWTzGUP9tane-BG9R9ZdiltZnsIyTltv6Zkh8DVk8M&s
Candy,Chocolate,,Candy/Chocolate,606659658,https://www.walmart.com/ip/Sam-s-Choice-Dark-Chocolate-Covered-Mini-Grahams-8-oz/606659658?fulfillmentIntent=Pickup," Dark Chocolate Covered Mini Grahams, 8 oz",Sam's Choice,3.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGdED_v1p_vjDpJJQXyrdb4ZpHG0S4Y1mQQCdnr9rGpFkgkE2go7yitTHA58w&s
Candy,Chocolate,,Candy/Chocolate,508423718,https://www.walmart.com/ip/Sam-s-Choice-Candy-Coated-Milk-Chocolate-Peanuts-10-oz/508423718?fulfillmentIntent=Pickup," Candy Coated Milk Chocolate Peanuts, 10 oz",Sam's Choice,4.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQa2WujrWuDtZM1Lzd1zj6ycgmGyabGRDTS1YTD4u2Ve9mMd4NTJH0CjNnaSQ&s
Candy,Chocolate,,Candy/Chocolate,856579522,https://www.walmart.com/ip/Marketside-Maple-Peanut-Clusters/856579522?fulfillmentIntent=Pickup, Maple Peanut Clusters,Marketside,5.94,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNadzVvetPTop1hjmBX_RYbRM63uR1sRdHYPXUQJ7LAcwS8CfTpWXJO0ARBXw&s
Candy,Chocolate,,Candy/Chocolate,42306175,https://www.walmart.com/ip/Great-Value-Butterscotch-Baking-Chips-11-oz/42306175?fulfillmentIntent=Pickup," Butterscotch Baking Chips, 11 oz",Great Value,2.32,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqrUJbMUpp_Q_de6LEWV4GcreLyYZzONinNvGFr-L6u1cWcS1nLOT0HvfkdLQ&s
Candy,Chocolate,,Candy/Chocolate,131706260,https://www.walmart.com/ip/Great-Value-Cookie-Dipped-with-Chocolate-Ice-Cream-Cones-Variety-Pack-4-6-fl-oz-8-Count/131706260?fulfillmentIntent=Pickup," Cookie Dipped with Chocolate Ice Cream Cones, Variety Pack, 4.6 fl oz, 8 Count",Great Value,5.73,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaL5miL_Nc5_m8jthn9a0XNuiLwOKO4VqeeS9w72Z6valKafPMxNIiTVvFUeo&s
Candy,Chocolate,,Candy/Chocolate,489098840,https://www.walmart.com/ip/Marketside-Sweet-Salty-Milk-Chocolate-Bark-9-OZ/489098840?fulfillmentIntent=Pickup," Sweet & Salty Milk Chocolate Bark, 9 OZ",Marketside,5.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQveFmXZ0giOW5XgN5WCoZs_-7kAaDHISdhjUvRaPg8USnRH-8CNZh9Dypfav4&s
Candy,Chocolate,,Candy/Chocolate,979586749,https://www.walmart.com/ip/Sam-s-Choice-Milk-Chocolate-Pecan-Caramel-Clusters-7-5-oz/979586749?fulfillmentIntent=Pickup," Milk Chocolate Pecan Caramel Clusters, 7.5 oz",Sam's Choice,4.98,No image found
Candy,Chocolate,,Candy/Chocolate,280858045,https://www.walmart.com/ip/Sam-s-Choice-Milk-Chocolate-Covered-Raisins-12-oz/280858045?fulfillmentIntent=Pickup," Milk Chocolate Covered Raisins, 12 oz",Sam's Choice,4.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRcbsRRSP2GgFI2ReXnDTmNyjHLKG6X5W0zkfj_mRa9GKDpiutXDI2mUG7OA&s
Candy,Chocolate,,Candy/Chocolate,288194636,https://www.walmart.com/ip/Great-Value-Semi-Sweet-Chocolate-Mini-Baking-Chips-12-oz/288194636?fulfillmentIntent=Pickup," Semi-Sweet Chocolate Mini Baking Chips, 12 oz",Great Value,2.44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYWk2XkAX22WUMaFBEk9nBSGDcFJ1LRhyUbJgcr2gRCOryjK8uIP3c0G1iuA&s
Candy,Chocolate,,Candy/Chocolate,295538675,https://www.walmart.com/ip/Great-Value-Dark-Chocolate-Cranberry-Almond-Cornflake-Clusters/295538675?fulfillmentIntent=Pickup, Dark Chocolate Cranberry & Almond Cornflake Clusters,Great Value,2.48,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5vH2EN3ja7SiSC0B1zfkAIvBoCf-NIzPs43_73awok9KIpvaFaSqC_OCA6g&s
Candy,Chocolate,,Candy/Chocolate,139431518,https://www.walmart.com/ip/Sam-s-Choice-Milk-Chocolate-Covered-Peanuts-10-oz/139431518?fulfillmentIntent=Pickup," Milk Chocolate Covered Peanuts, 10 oz",Sam's Choice,3.98,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNUH22GIo9jQV2uMi7_cKRSIv-jOTbpRFZjirotIwJ0DqVheAaZzxb8KF3Eg&s
Candy,Chocolate,,Candy/Chocolate,858746232,https://www.walmart.com/ip/Great-Value-Milk-Chocolate-Baking-Chips-11-5-oz/858746232?fulfillmentIntent=Pickup," Milk Chocolate Baking Chips, 11.5 oz",Great Value,2.32,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRO5jUhecpUmYg1sj7kbRjwtNv83b-JuqYOpxOQZUlV94KbmhFfsoIqf0CmQ&s
Candy,Chocolate,,Candy/Chocolate,550233531,https://www.walmart.com/ip/Sam-s-Choice-Harvest-White-Chocolate-Pumpkin-Pie-Almonds/550233531?fulfillmentIntent=Pickup, Harvest White Chocolate Pumpkin Pie Almonds,Sam's Choice,3.88,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbGZamK9GSodl9D0qhfjhicDrj7CJ77NHj4QFKRAfcnAcHUrIBPDarwSuW5A4&s
Candy,Chocolate,,Candy/Chocolate,707235620,https://www.walmart.com/ip/Sam-s-Choice-Milk-Chocolate-Salted-Caramel-Truffles-5-1-oz/707235620?fulfillmentIntent=Pickup,"Sams Choice Milk Chocolate Salted Caramel Truffles, 5.1 oz",Sam's Choice,3.48,No image found
Candy,Chocolate,,Candy/Chocolate,932430893,https://www.walmart.com/ip/Great-Value-Milk-Chocolate-Chips-23-oz/932430893?fulfillmentIntent=Pickup," Milk Chocolate Chips, 23 oz",Great Value,4.24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_KC_jro8xJ9KocoeHcc7Z1hEA7uyIxqi01W4tk_niJXPAIMuS3ySoREEF3_M&s
Candy,Chocolate,,Candy/Chocolate,37620674,https://www.walmart.com/ip/CORTES-MOLIDO-LITE/37620674?fulfillmentIntent=Pickup,CORTES MOLIDO LITE,GOYA,4.77,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvc8c-A5MZWVYmjCouUi0leis0b787pTq4dLWb0fEX--FQgNNLgEkOEmrJt6s&s
Candy,Chocolate,,Candy/Chocolate,839943739,https://www.walmart.com/ip/Great-Value-Milk-Chocolate-Raspberry-Almond-Cornflake-Clusters-2-65-oz/839943739?fulfillmentIntent=Pickup," Milk Chocolate Raspberry & Almond Cornflake Clusters, 2.65 oz",Great Value,2.48,No image found
Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,52658651,https://www.walmart.com/ip/Great-Value-100-Arabica-Colombian-Medium-Dark-Roast-Ground-Coffee-Pods-96-Ct/52658651?fulfillmentIntent=Pickup, Colombian Coffee Pods,Great Value,27.68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQda0Q_SQiubaIkLMATRU-VPvYyx-TS_sB1AFfomR1Ydbn88iwL4K_nPU-5Lw&s
Coffee,Coffee By Type,Shop All,Coffee/Coffee By Type,622658570,https://www.walmart.com/ip/Great-Value-100-Arabica-French-Dark-Roast-Ground-Coffee-Pods-96-Ct/622658570?fulfillmentIntent=Pickup, French Roast Coffee Pods,Great Value,27.68,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnorKDRmeeYLlTRdTofJoMgdulxNJ48dGW0eFtnXRH3XdqaC0Y6HOHvV8eS8U&s
Pantry,Condiments,Shop all,Pantry/Condiments,679574280,https://www.walmart.com/ip/Great-Value-Kosher-Whole-Dill-Pickles-Fresh-Pack-80-fl-oz/679574280?fulfillmentIntent=Pickup," Kosher Whole Dill Pickles Fresh Pack, 80 fl oz",Great Value,4.47,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf4XewyRjqlEPxXTiFpXpT3I8x11Ie1Usd3CMHdk8p3xVHRPVpCI5HqQVNECs&s
Pantry,Condiments,Shop all,Pantry/Condiments,39247448,https://www.walmart.com/ip/Great-Value-7-g-Protein-Honey-Roasted-Creamy-Peanut-and-Honey-Spread-16-ozs/39247448?fulfillmentIntent=Pickup," 7 g Protein Honey Roasted Creamy Peanut and Honey Spread, 16 ozs",Great Value,1.74,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZAhmaPOOk9ftMaswQgoCrZiPFbIlPNVo9YBbwodsKHOYoBCB9DkgGiJxJvx0&s
Pantry,Condiments,Shop all,Pantry/Condiments,360499037,https://www.walmart.com/ip/Great-Value-Parmesan-Garlic-Wing-Sauce-12-Fl-Oz/360499037?fulfillmentIntent=Pickup," Parmesan Garlic Wing Sauce, 12 Fl Oz",Great Value,2.12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRL8Y3Qzt1_mb66VJjx0Ore_W4vqlHDKoT38er5NroH3a96x1v1vGx3b1Tle-I&s
Pantry,Condiments,Shop all,Pantry/Condiments,481607513,https://www.walmart.com/ip/Great-Value-Medium-Wing-Sauce-12-fl-oz/481607513?fulfillmentIntent=Pickup," Medium Wing Sauce, 12 fl oz",Great Value,2.12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXHwqOFvGxUaFPMyEhqEXdibmdKqhUPm9O0HsJiWiW84TV-J7lYGluFiyCfw&s
Pantry,Condiments,Shop all,Pantry/Condiments,10295676,https://www.walmart.com/ip/Kraft-Thousand-Island-Fat-Free-Salad-Dressing-16-fl-oz-Bottle/10295676?fulfillmentIntent=Pickup," Thousand Island Fat Free Salad Dressing, 16 fl oz Bottle",Kraft,2.52,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCTIBveEajFqEP28S7MsW0as3lHscGFFhe28hf8-DF7FveHE9Sq7NZwKFIxg&s
Pantry,Condiments,Shop all,Pantry/Condiments,839227083,https://www.walmart.com/ip/Great-Value-Peach-Fruit-Spread-17-25-oz/839227083?fulfillmentIntent=Pickup," Peach Fruit Spread, 17.25 oz",Great Value,3.42,No image found
Pantry,Condiments,Shop all,Pantry/Condiments,139654716,https://www.walmart.com/ip/Great-Value-Whole-Dill-Pickles-46-oz/139654716?fulfillmentIntent=Pickup," Whole Dill Pickles, 46 oz",Great Value,2.74,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnqHAbGJti9DdhqiV8XUpJaF5O6Yslh4XK1ocjh0gJUX9gWp_OXK0rCSfeCQ&s
Pantry,Condiments,Shop all,Pantry/Condiments,548915008,https://www.walmart.com/ip/Great-Value-Kosher-Spears-Dill-Pickle-Fresh-Pack-24-fl-oz/548915008?fulfillmentIntent=Pickup," Kosher Spears Dill Pickle Fresh Pack, 24 fl oz",Great Value,1.97,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuwLpM6mahbSOJF2GXcF35icSH_jagydJbqsZAv9-y3bwaiAf4lxamtUG2VIc&s
